,voxel_x,voxel_y,voxel_z,currentStep,struggleValue,rowCount
1402,-1.0,1.3,-4.2,22,41.985341,1
247,-1.3,0.9,-4.4,22,30.4955913,1
1422,-0.9,0.9,-4.2,22,30.4955913,1
1369,-1.0,1.1,-3.8,22,41.985341,2
1597,-0.7,0.8,-3.8,22,42.849650200000006,3
762,-1.2,1.1,-4.3,22,30.4955913,1
993,-1.1,0.9,-4.3,22,36.24046615,2
576,-1.2,0.8,-4.4,22,30.4955913,2
1126,-1.1,1.1,-4.1,22,42.8496502,2
448,-1.3,1.2,-4.2,22,42.8496502,28
1163,-1.1,1.2,-4.3,22,30.4955913,1
1114,-1.1,1.1,-4.2,22,42.6335729,4
584,-1.2,0.8,-4.2,22,30.4955913,1
1007,-1.1,0.9,-3.9,22,30.4955913,1
14,-1.5,0.8,-4.5,22,41.985341,1
494,-1.3,1.4,-4.3,22,41.985341,1
16,-1.5,0.8,-4.4,22,41.985341,1
13,-1.5,0.7,-4.4,22,41.985341,13
1004,-1.1,0.9,-4.0,22,41.354951549999996,10
60,-1.4,0.7,-4.4,22,41.985341,2
1002,-1.1,0.9,-4.1,22,42.479231971428575,7
406,-1.3,1.2,-4.5,22,41.985341,1
1047,-1.1,1.0,-4.2,22,42.8496502,21
996,-1.1,0.9,-4.2,22,30.4955913,1
1264,-1.0,0.9,-4.0,22,42.8496502,1
382,-1.3,1.1,-4.2,22,42.8496502,2
1052,-1.1,1.0,-4.1,22,39.761135475,4
1599,-0.7,0.9,-4.2,23,60.384056,1
462,-1.3,1.3,-4.6,23,24.1127934,10
449,-1.3,1.2,-4.2,23,48.7761142,1
1317,-1.0,1.1,-4.6,23,60.384056,1
681,-1.2,1.0,-4.4,23,24.1127934,1
1335,-1.0,1.1,-4.3,23,60.384056,1
861,-1.2,1.2,-4.2,23,48.7761142,19
433,-1.3,1.2,-4.3,23,48.7761142,9
694,-1.2,1.0,-4.3,23,56.75692974,10
1390,-1.0,1.2,-4.1,23,48.7761142,1
841,-1.2,1.2,-4.3,23,48.7761142,45
1343,-1.0,1.1,-4.2,23,60.384056,1
171,-1.3,0.6,-4.5,23,60.384056,1
713,-1.2,1.0,-4.1,23,60.384056,1
1186,-1.1,1.2,-4.1,23,48.7761142,2
56,-1.4,0.6,-4.4,23,60.38405600000001,6
997,-1.1,0.9,-4.2,23,60.384056,1
706,-1.2,1.0,-4.2,23,60.384056,9
1177,-1.1,1.2,-4.2,23,48.7761142,3
1584,-0.7,0.8,-4.1,23,60.384056,2
185,-1.3,0.7,-4.6,23,60.384056,1
176,-1.3,0.6,-4.4,23,60.384056,5
763,-1.2,1.1,-4.3,23,60.384056,5
1053,-1.1,1.0,-4.1,23,60.384056,1
1065,-1.1,1.0,-3.9,23,60.384056,2
1068,-1.1,1.0,-3.8,23,60.384056,2
8,-1.6,1.1,-4.7,23,60.384056,2
1048,-1.1,1.0,-4.2,23,60.38405600000001,24
751,-1.2,1.1,-4.4,23,54.5800851,24
777,-1.2,1.1,-4.2,23,59.41672751666667,12
195,-1.3,0.7,-4.4,23,60.384056,2
1090,-1.1,1.1,-4.4,23,60.384056,1
1466,-0.9,1.1,-4.5,23,60.38405600000001,3
1464,-0.9,1.1,-4.6,23,60.384056,4
1037,-1.1,1.0,-4.3,23,60.38405600000001,3
820,-1.2,1.2,-4.4,23,48.7761142,7
1539,-0.8,1.0,-4.6,23,60.384056,2
1449,-0.9,1.0,-4.1,23,60.384056,2
1445,-0.9,1.0,-4.2,23,60.384056,1
1442,-0.9,1.0,-4.3,23,60.384056,2
482,-1.3,1.3,-4.2,23,48.7761142,6
797,-1.2,1.2,-4.6,23,24.1127934,3
479,-1.3,1.3,-4.3,23,48.7761142,28
1436,-0.9,1.0,-4.4,23,60.384056,1
805,-1.2,1.2,-4.5,23,26.530877573333335,15
1435,-0.9,1.0,-4.5,23,60.384056,2
187,-1.3,0.7,-4.5,23,60.38405600000001,3
1433,-0.9,1.0,-4.6,23,60.384056,4
1427,-0.9,0.9,-4.1,23,60.384056,1
1557,-0.8,1.1,-4.5,23,60.384056,8
1540,-0.8,1.0,-4.5,23,60.384056,1
880,-1.2,1.3,-4.6,23,24.1127934,6
332,-1.3,1.0,-4.0,23,60.384056,4
345,-1.3,1.1,-4.6,23,60.384056,1
395,-1.3,1.2,-4.7,23,60.384056,1
116,-1.4,1.1,-4.6,23,60.384056,1
1305,-1.0,1.0,-4.0,23,60.384056,4
139,-1.4,1.2,-4.3,23,48.7761142,1
899,-1.2,1.3,-4.3,23,48.7761142,3
1291,-1.0,1.0,-4.2,23,60.38405600000001,3
407,-1.3,1.2,-4.5,23,29.692987646153846,13
383,-1.3,1.1,-4.2,23,60.384056,1
351,-1.3,1.1,-4.5,23,60.384056,2
361,-1.3,1.1,-4.4,23,60.384056,2
372,-1.3,1.1,-4.3,23,52.64542813333333,3
1275,-1.0,1.0,-4.5,23,60.38405600000001,3
577,-1.2,0.8,-4.4,23,60.384056,1
637,-1.2,0.9,-4.2,23,29.294402342857147,7
122,-1.4,1.1,-4.3,23,48.7761142,6
400,-1.3,1.2,-4.6,23,41.29391778947368,19
628,-1.2,0.9,-4.3,23,27.41018090909091,11
132,-1.4,1.2,-4.6,23,60.384056,1
125,-1.4,1.1,-4.1,23,60.384056,1
107,-1.4,1.0,-4.1,23,60.384056,1
391,-1.3,1.1,-4.1,23,60.384056,1
1297,-1.0,1.0,-4.1,23,60.384056,1
4628,1.1,0.9,-3.0,25,20.2965458,1
3280,0.9,0.7,-2.6,25,26.033648999999997,4
6584,1.5,0.8,-2.9,25,63.78903881694915,59
2013,0.5,0.8,-2.5,25,41.7425172,2
4889,1.1,1.1,-2.7,25,41.7425172,1
4488,1.1,0.7,-2.8,25,21.19250555,4
2016,0.5,0.8,-2.4,25,106.4515208,2
5581,1.2,1.1,-2.7,25,56.87478924,20
2195,0.6,0.8,-2.6,25,27.106481399999996,3
6564,1.4,1.3,-2.8,25,106.45152079999998,6
3093,0.8,1.1,-2.7,25,38.7160729,1
3294,0.9,0.7,-2.5,25,41.7425172,2
1971,0.5,0.7,-2.8,25,27.0855303,1
6558,1.4,1.3,-2.9,25,106.45152079999998,6
1968,0.5,0.7,-3.1,25,16.6989219,1
6159,1.3,1.2,-3.0,25,14.4506728,1
3469,0.9,0.9,-2.4,25,12.6008517,1
6633,1.5,1.0,-2.9,25,85.76711609047618,21
2243,0.6,0.9,-2.6,25,19.507006,1
4748,1.1,1.0,-2.9,25,21.4630005,1
4582,1.1,0.8,-2.7,25,32.948519399999995,5
2960,0.8,0.9,-2.6,25,34.42410854,5
2209,0.6,0.8,-2.4,25,55.94913518333333,12
6570,1.4,1.4,-2.8,25,106.45152079999998,3
2048,0.5,0.9,-2.4,25,19.09733783333333,3
3262,0.9,0.7,-2.7,25,24.6256735125,16
2974,0.8,0.9,-2.5,25,19.507006,1
2792,0.8,0.7,-2.7,25,22.975939349999997,8
2985,0.8,0.9,-2.4,25,37.2447195,3
3520,0.9,1.0,-2.6,25,37.3106344,3
2398,0.7,0.6,-2.7,25,21.4630005,1
5071,1.1,1.3,-2.7,25,41.7425172,1
3117,0.8,1.1,-2.4,25,74.097019,2
6239,1.3,1.3,-2.9,25,81.5934451909091,11
2773,0.8,0.7,-2.8,25,16.6989219,4
4907,1.1,1.1,-2.6,25,69.1144905,4
5428,1.2,1.0,-2.9,25,34.57885744285714,7
3504,0.9,1.0,-2.7,25,37.3106344,1
3108,0.8,1.1,-2.5,25,38.7160729,1
6567,1.4,1.4,-3.0,25,20.2965458,2
6543,1.4,1.2,-2.8,25,106.4515208,2
6142,1.3,1.1,-2.7,25,87.9523701,3
4665,1.1,0.9,-2.8,25,33.99821665,4
4788,1.1,1.0,-2.7,25,36.65567344,5
6486,1.4,1.1,-2.9,25,91.15124846666667,12
4643,1.1,0.9,-2.9,25,20.2965458,5
5055,1.1,1.3,-2.8,25,41.7425172,1
5943,1.3,0.9,-2.9,25,101.38839396515152,66
6098,1.3,1.1,-2.9,25,67.95604274090908,22
6039,1.3,1.0,-2.8,25,58.814387366666665,3
2217,0.6,0.8,-2.3,25,93.77706483454546,55
4767,1.1,1.0,-2.8,25,37.2560024516129,31
3244,0.9,0.7,-2.8,25,27.0855303,36
2055,0.5,0.9,-2.3,25,20.2965458,1
4921,1.1,1.1,-2.5,25,62.08570145,2
2809,0.8,0.7,-2.6,25,25.67989785,4
2042,0.5,0.9,-2.5,25,41.7425172,7
2001,0.5,0.8,-2.7,25,22.8780051,1
2936,0.8,0.9,-2.8,25,41.075052,1
4561,1.1,0.8,-2.8,25,32.13867769375,16
3379,0.9,0.8,-2.5,25,41.7425172,2
6696,1.6,0.9,-2.9,25,18.49773385,2
2150,0.6,0.7,-2.7,25,16.6989219,1
6194,1.3,1.2,-2.8,25,90.26060275066666,75
3025,0.8,1.0,-2.7,25,34.148883266666665,3
3207,0.9,0.5,-3.0,25,16.6989219,3
5009,1.1,1.2,-2.6,25,94.11875366666668,3
2144,0.6,0.7,-2.8,25,18.7586163,3
6530,1.4,1.2,-2.9,25,106.45152079999998,3
6426,1.4,1.0,-2.9,25,92.19750683829787,47
1657,-0.2,1.6,-1.9,25,22.8780051,1
1858,0.3,1.2,-2.2,25,22.8780051,1
2141,0.6,0.7,-2.9,25,16.6989219,2
2860,0.8,0.8,-2.7,25,22.52425395,8
2840,0.8,0.8,-2.8,25,25.010910266666667,3
5405,1.2,1.0,-3.1,25,28.9165893,3
4687,1.1,0.9,-2.7,25,19.507006,1
4979,1.1,1.2,-2.8,25,38.86495182727273,11
6673,1.5,1.2,-2.9,25,106.45152079999998,6
2301,0.6,1.0,-2.5,25,20.2965458,1
2896,0.8,0.8,-2.5,25,41.075052,1
3362,0.9,0.8,-2.6,25,24.136043474999997,24
6442,1.4,1.0,-2.8,25,104.39605961111111,9
2880,0.8,0.8,-2.6,25,17.0319261,2
4870,1.1,1.1,-2.8,25,37.883726200000005,3
6681,1.5,1.3,-2.9,25,106.4515208,1
1806,0.3,0.8,-2.7,25,22.8780051,6
2156,0.6,0.7,-2.6,25,27.0855303,1
6690,1.6,0.8,-2.9,25,20.2965458,4
4995,1.1,1.2,-2.7,25,87.9523701,1
6521,1.4,1.2,-3.0,25,20.2965458,1
6173,1.3,1.2,-2.9,25,68.6342627,10
5450,1.2,1.0,-2.8,25,71.8810776,2
2271,0.6,0.9,-2.3,25,35.19562414166666,12
2370,0.6,1.3,-2.6,25,32.8794983,1
1895,0.4,0.8,-2.7,25,22.8780051,2
2261,0.6,0.9,-2.4,25,36.63206414117647,17
2182,0.6,0.8,-2.7,25,22.8780051,2
5040,1.1,1.3,-2.9,25,41.7425172,4
6021,1.3,1.0,-2.9,25,52.06887358666666,15
2251,0.6,0.9,-2.5,25,14.4506728,1
3321,0.9,0.8,-2.8,25,41.075052,1
3062,0.8,1.0,-2.4,25,41.7425172,1
3446,0.9,0.9,-2.6,25,39.1928432,2
3068,0.8,1.0,-2.3,25,87.9523701,1
3307,0.9,0.8,-2.9,25,30.291029,2
4506,1.1,0.7,-2.7,25,21.564350077777775,9
6005,1.3,1.0,-3.0,25,24.84291995,6
5961,1.3,0.9,-2.8,25,87.9523701,2
2115,0.5,1.3,-2.6,25,32.8794983,3
6211,1.3,1.2,-2.7,25,87.9523701,4
3432,0.9,0.9,-2.7,25,37.3106344,1
2827,0.8,0.8,-3.0,25,41.075052,2
3342,0.9,0.8,-2.7,25,20.594193233333332,9
5413,1.2,1.0,-3.0,25,28.9165893,34
5494,1.2,1.0,-2.6,25,41.075052,1
3040,0.8,1.0,-2.6,25,36.2190328,1
1977,0.5,0.7,-2.7,25,27.0855303,2
2829,0.8,0.8,-2.9,25,41.075052,2
4531,1.1,0.8,-3.0,25,19.66491396,5
6661,1.5,1.1,-2.9,25,106.45152079999998,3
1877,0.4,0.7,-2.7,25,22.8780051,1
6120,1.3,1.1,-2.8,25,88.62595409999999,59
6605,1.5,0.9,-2.9,25,35.69909777142857,42
6656,1.5,1.1,-3.0,25,20.2965458,1
1982,0.5,0.7,-2.6,25,27.0855303,1
1883,0.4,0.7,-2.6,25,22.8780051,1
5560,1.2,1.1,-2.8,25,82.85681125833334,36
6596,1.5,0.9,-3.0,25,23.84491758333333,12
2204,0.6,0.8,-2.5,25,35.4543465,3
6304,1.3,1.5,-2.9,25,36.2190328,21
5265,1.2,0.8,-2.8,25,32.422747333333334,3
3710,0.9,1.4,-2.8,25,32.8794983,2
3932,1.0,0.8,-2.6,25,32.98295925,6
2619,0.7,1.0,-2.6,25,36.2190328,1
6294,1.3,1.4,-2.7,25,36.2190328,3
6388,1.4,0.9,-2.7,25,41.075052,1
5641,1.2,1.2,-2.9,25,40.47451208571429,56
4316,1.0,1.2,-2.5,25,106.4515208,1
5314,1.2,0.9,-3.1,25,20.2965458,1
4306,1.0,1.2,-2.6,25,87.9523701,3
3721,0.9,1.4,-2.6,25,14.4506728,1
6334,1.4,0.8,-2.9,25,89.80228516999999,10
3911,1.0,0.8,-2.7,25,28.342516270588234,17
5790,1.2,1.4,-2.9,25,36.04326782631579,19
5168,1.1,1.5,-2.7,25,41.7425172,2
5162,1.1,1.5,-2.8,25,27.301685286666668,15
2473,0.7,0.8,-2.7,25,21.31274391111111,9
2561,0.7,0.9,-2.5,25,36.338905425,4
5153,1.1,1.5,-2.9,25,33.460679867213116,61
5137,1.1,1.4,-2.7,25,41.7425172,4
2574,0.7,0.9,-2.4,25,27.56908648,5
4150,1.0,1.0,-2.4,25,41.075052,1
2610,0.7,1.0,-2.7,25,38.091812875,4
4345,1.0,1.3,-2.8,25,41.7425172,1
5143,1.1,1.4,-2.6,25,14.4506728,1
5775,1.2,1.4,-3.0,25,14.4506728,2
3983,1.0,0.9,-2.9,25,20.2965458,1
5350,1.2,0.9,-2.8,25,35.024638239999994,10
3682,0.9,1.3,-2.7,25,16.6989219,2
3695,0.9,1.3,-2.5,25,24.297370633333333,3
6333,1.4,0.8,-3.0,25,41.7425172,1
3700,0.9,1.3,-2.4,25,41.7425172,1
6262,1.3,1.3,-2.7,25,87.9523701,1
3677,0.9,1.3,-2.8,25,16.6989219,1
4295,1.0,1.2,-2.7,25,41.40624561111112,9
5255,1.2,0.8,-2.9,25,32.643424825,4
6339,1.4,0.8,-2.8,25,16.6989219,1
5330,1.2,0.9,-2.9,25,94.92803973333332,6
2489,0.7,0.8,-2.6,25,25.801904760000003,5
6371,1.4,0.9,-2.9,25,89.685278084,25
2498,0.7,0.8,-2.5,25,34.9826783,3
3820,1.0,0.7,-2.7,25,25.68177228,10
4227,1.0,1.1,-2.6,25,71.54027103333333,3
4211,1.0,1.1,-2.7,25,38.7160729,1
5835,1.2,1.5,-2.9,25,34.701062572727274,11
2515,0.7,0.8,-2.3,25,48.88793834999999,6
2508,0.7,0.8,-2.4,25,38.17579506470588,17
5216,1.2,0.6,-2.9,25,16.6989219,1
4241,1.0,1.1,-2.5,25,106.4515208,1
3797,1.0,0.7,-2.8,25,27.0855303,2
6357,1.4,0.9,-3.0,25,40.949176558333335,12
5664,1.2,1.2,-2.8,25,66.15036043818182,55
3839,1.0,0.7,-2.6,25,27.0855303,1
2539,0.7,0.9,-2.7,25,28.000351,3
4444,1.0,1.6,-2.8,25,41.7425172,4
3887,1.0,0.8,-2.8,25,30.26517612,20
3731,0.9,1.5,-2.8,25,32.8794983,3
3866,1.0,0.8,-2.9,25,29.188775392307694,13
4193,1.0,1.1,-2.8,25,16.6989219,1
4284,1.0,1.2,-2.8,25,41.64716502857143,7
2689,0.7,1.1,-2.4,25,14.4506728,1
6287,1.3,1.4,-2.8,25,31.495396579999998,5
2548,0.7,0.9,-2.6,25,37.3106344,6
5682,1.2,1.2,-2.7,25,89.71419397619047,21
3856,1.0,0.8,-3.0,25,19.507006,3
5806,1.2,1.4,-2.8,25,17.67051335,4
2640,0.7,1.0,-2.4,25,52.325646,2
4272,1.0,1.2,-2.9,25,41.075052,1
5859,1.2,1.6,-2.9,25,36.2190328,1
3752,1.0,0.5,-2.9,25,16.6989219,1
2442,0.7,0.7,-2.5,25,27.0855303,2
2724,0.7,1.4,-2.6,25,32.8794983,2
6277,1.3,1.4,-2.9,25,34.89215888333333,12
3644,0.9,1.2,-2.6,25,41.7425172,1
5297,1.2,0.8,-2.6,25,41.075052,2
5901,1.3,0.8,-2.9,25,12.6008517,1
4376,1.0,1.3,-2.5,25,41.7425172,1
5918,1.3,0.8,-2.6,25,41.075052,1
2765,0.8,0.7,-2.9,25,16.6989219,1
3605,0.9,1.1,-2.5,25,87.9523701,1
6408,1.4,1.0,-3.0,25,26.74727563,10
4141,1.0,1.0,-2.5,25,24.60656755,2
4393,1.0,1.4,-2.9,25,32.8794983,2
5911,1.3,0.8,-2.7,25,41.075052,1
4015,1.0,0.9,-2.7,25,29.38681745,2
3547,0.9,1.0,-2.4,25,36.2190328,1
4047,1.0,0.9,-2.5,25,41.7425172,1
3585,0.9,1.1,-2.7,25,38.7160729,1
4400,1.0,1.4,-2.8,25,32.8794983,1
5111,1.1,1.4,-2.9,25,35.833837933333335,3
6254,1.3,1.3,-2.8,25,56.8253221,4
4127,1.0,1.0,-2.6,25,36.2190328,1
3573,0.9,1.1,-2.8,25,41.075052,1
2421,0.7,0.7,-2.7,25,24.4888782,4
4411,1.0,1.4,-2.7,25,41.7425172,1
5283,1.2,0.8,-2.7,25,41.075052,1
4035,1.0,0.9,-2.6,25,28.9165893,1
2432,0.7,0.7,-2.6,25,27.0855303,1
2602,0.7,1.0,-2.8,25,38.7160729,4
5623,1.2,1.2,-3.0,25,38.7160729,4
4432,1.0,1.5,-2.8,25,38.78817756666667,3
4419,1.0,1.4,-2.6,25,33.3946521,3
2585,0.7,0.9,-2.3,25,97.20194545,2
4366,1.0,1.3,-2.6,25,41.7425172,2
5369,1.2,0.9,-2.7,25,37.3106344,36
5710,1.2,1.3,-3.0,25,14.4506728,1
2409,0.7,0.7,-2.8,25,18.587396154545452,11
3997,1.0,0.9,-2.8,25,39.1928432,2
5125,1.1,1.4,-2.8,25,35.2884357,8
5745,1.2,1.3,-2.8,25,35.27313037692308,13
5726,1.2,1.3,-2.9,25,22.50473308,10
4093,1.0,1.0,-2.8,25,25.8806536,2
4356,1.0,1.3,-2.7,25,41.7425172,1
4109,1.0,1.0,-2.7,25,37.31063439999999,14
6577,1.5,0.8,-3.0,25,29.316071125000004,44
6340,1.4,0.8,-2.8,26,150.9460243,2
2196,0.6,0.8,-2.6,26,168.505253415,20
6512,1.4,1.1,-2.7,26,109.9101314,1
5284,1.2,0.8,-2.7,26,105.4302691857143,7
2218,0.6,0.8,-2.3,26,256.0439962,3
6571,1.4,1.4,-2.8,26,109.9101314,3
6310,1.3,1.5,-2.8,26,54.89136886666666,3
5247,1.2,0.8,-3.0,26,256.0439962,1
4890,1.1,1.1,-2.7,26,49.0105036,8
2598,0.7,1.0,-3.0,26,97.84431,1
3100,0.8,1.1,-2.6,26,129.05129106666666,3
2183,0.6,0.8,-2.7,26,145.33225695,2
2205,0.6,0.8,-2.5,26,34.6205177,2
6502,1.4,1.1,-2.8,26,142.09573858333334,6
2527,0.7,0.9,-3.0,26,97.84431,6
6143,1.3,1.1,-2.7,26,124.16828149999999,5
6278,1.3,1.4,-2.9,26,35.0670171,39
4908,1.1,1.1,-2.6,26,175.2434659125,8
5429,1.2,1.0,-2.9,26,92.3463574,1
5298,1.2,0.8,-2.6,26,97.84431,1
2525,0.7,0.9,-3.1,26,97.84431,5
2540,0.7,0.9,-2.7,26,256.0439962,8
4789,1.1,1.0,-2.7,26,166.96154405,4
2523,0.7,0.9,-3.2,26,97.84431,2
5228,1.2,0.7,-2.8,26,150.9460243,1
2641,0.7,1.0,-2.4,26,97.50643093333333,3
6099,1.3,1.1,-2.9,26,124.39516714999999,2
5234,1.2,0.7,-2.7,26,150.9460243,1
2586,0.7,0.9,-2.3,26,50.5995027,1
3109,0.8,1.1,-2.5,26,51.87436151538462,13
5226,1.2,0.7,-2.9,26,150.9460243,1
2064,0.5,1.0,-2.8,26,97.84431,1
3010,0.8,1.0,-2.9,26,97.84431,1
6544,1.4,1.2,-2.8,26,44.156424,35
6487,1.4,1.1,-2.9,26,228.1293476777778,9
2132,0.6,0.6,-2.6,26,150.9460243,15
5451,1.2,1.0,-2.8,26,161.07009087142856,14
3051,0.8,1.0,-2.5,26,150.9460243,1
5266,1.2,0.8,-2.8,26,203.49501025,2
2124,0.5,1.9,-2.7,26,256.0439962,1
2603,0.7,1.0,-2.8,26,97.84431,1
2123,0.5,1.8,-2.8,26,256.0439962,2
2122,0.5,1.5,-2.4,26,150.9460243,2
2136,0.6,0.7,-3.2,26,150.9460243,1
6313,1.3,1.5,-2.7,26,65.62960414999999,2
2100,0.5,1.1,-2.5,26,132.68157673333334,3
6317,1.3,1.6,-2.8,26,33.4148983,5
2575,0.7,0.9,-2.4,26,35.118955722222225,9
2117,0.5,1.3,-2.3,26,203.49501025,2
2103,0.5,1.1,-2.4,26,182.23617003333334,3
6295,1.3,1.4,-2.7,26,33.4148983,2
2104,0.5,1.1,-2.3,26,256.0439962,3
2110,0.5,1.2,-2.4,26,34.6205177,6
2111,0.5,1.2,-2.3,26,256.0439962,1
2114,0.5,1.3,-2.7,26,150.9460243,2
2120,0.5,1.4,-2.4,26,150.9460243,2
2085,0.5,1.0,-2.3,26,47.69399256666667,6
3041,0.8,1.0,-2.6,26,109.9101314,2
2562,0.7,0.9,-2.5,26,56.495734666666664,3
2171,0.6,0.8,-2.9,26,256.0439962,1
2056,0.5,0.9,-2.3,26,88.20069654242424,33
2633,0.7,1.0,-2.5,26,168.19199949999998,6
2549,0.7,0.9,-2.6,26,152.1005469333333,9
2170,0.6,0.8,-3.0,26,256.0439962,2
2169,0.6,0.8,-3.1,26,97.84431,1
2112,0.5,1.2,-2.2,26,256.0439962,1
6335,1.4,0.8,-2.9,26,146.4383576153846,13
4871,1.1,1.1,-2.8,26,104.89191025714285,7
2066,0.5,1.0,-2.7,26,97.84431,16
3094,0.8,1.1,-2.7,26,33.4148983,1
2157,0.6,0.7,-2.6,26,130.42807785,2
5256,1.2,0.8,-2.9,26,256.0439962,10
2151,0.6,0.7,-2.7,26,115.77240181428571,7
3026,0.8,1.0,-2.7,26,109.9101314,2
2070,0.5,1.0,-2.6,26,97.84431,2
6121,1.3,1.1,-2.8,26,161.00695014,5
2074,0.5,1.0,-2.5,26,186.04258034210525,19
2082,0.5,1.0,-2.4,26,118.22336193125,16
4852,1.1,1.1,-2.9,26,92.3463574,15
6531,1.4,1.2,-2.9,26,256.0439962,6
4809,1.1,1.0,-2.6,26,225.00735003,20
2138,0.6,0.7,-3.1,26,150.9460243,1
6288,1.3,1.4,-2.8,26,101.86625046666666,3
5081,1.1,1.3,-2.6,26,20.9403008,2
5194,1.1,1.8,-2.9,26,256.0439962,2
2961,0.8,0.9,-2.6,26,94.64201295714285,14
2378,0.6,1.4,-2.3,26,229.769503225,4
5126,1.1,1.4,-2.8,26,78.46604066923076,13
2377,0.6,1.4,-2.5,26,256.0439962,2
2376,0.6,1.4,-2.6,26,91.5000169,2
2732,0.7,1.5,-2.6,26,150.9460243,1
2730,0.7,1.4,-2.3,26,256.0439962,2
2729,0.7,1.4,-2.4,26,92.3463574,1
5041,1.1,1.3,-2.9,26,105.77556457777777,9
2728,0.7,1.4,-2.5,26,219.51053,4
2820,0.8,0.7,-2.5,26,109.9101314,3
2725,0.7,1.4,-2.6,26,32.0540095,1
6212,1.3,1.2,-2.7,26,55.4796919,10
2375,0.6,1.3,-2.2,26,256.0439962,2
2374,0.6,1.3,-2.3,26,256.0439962,3
5138,1.1,1.4,-2.7,26,67.25667874,5
2450,0.7,0.8,-3.1,26,97.84431,3
5351,1.2,0.9,-2.8,26,67.07310621041667,48
5144,1.1,1.4,-2.6,26,92.3463574,3
2372,0.6,1.3,-2.4,26,182.9770638,2
2715,0.7,1.3,-3.0,26,97.84431,1
2454,0.7,0.8,-2.9,26,256.0439962,1
2713,0.7,1.2,-2.3,26,44.156424,1
2364,0.6,1.2,-2.4,26,37.7575849375,48
2362,0.6,1.2,-2.5,26,32.0540095,1
2711,0.7,1.2,-2.4,26,47.168786649999994,6
2841,0.8,0.8,-2.8,26,256.0439962,10
2358,0.6,1.2,-3.0,26,97.84431,1
2354,0.6,1.1,-2.3,26,150.9460243,1
2351,0.6,1.1,-2.4,26,84.8135935,3
2379,0.6,1.5,-2.5,26,229.769503225,8
2733,0.7,1.5,-2.5,26,256.0439962,3
2734,0.7,1.5,-2.2,26,256.0439962,1
2735,0.7,1.6,-2.6,26,150.9460243,1
5370,1.2,0.9,-2.7,26,69.91403698453608,97
2406,0.7,0.7,-2.9,26,150.9460243,2
5086,1.1,1.3,-2.5,26,72.69903,6
2774,0.8,0.7,-2.8,26,92.66973715,10
6240,1.3,1.3,-2.9,26,88.98575830909091,22
2402,0.7,0.6,-2.6,26,150.9460243,3
5072,1.1,1.3,-2.7,26,78.30919583333333,6
2399,0.7,0.6,-2.7,26,150.9460243,1
2393,0.7,0.6,-2.8,26,150.9460243,1
2410,0.7,0.7,-2.8,26,150.9460243,1
2793,0.8,0.7,-2.7,26,72.18605986428572,28
6409,1.4,1.0,-3.0,26,150.9460243,2
2387,0.7,0.5,-2.8,26,150.9460243,2
2756,0.8,0.6,-2.6,26,150.9460243,6
6427,1.4,1.0,-2.9,26,106.05968224545454,11
2386,0.7,0.5,-2.9,26,150.9460243,2
2384,0.6,1.9,-2.7,26,256.0439962,1
2383,0.6,1.8,-2.6,26,256.0439962,1
2422,0.7,0.7,-2.7,26,103.47848606190476,21
2742,0.8,0.6,-2.8,26,35.0670171,1
5056,1.1,1.3,-2.8,26,91.3045807,2
2382,0.6,1.8,-2.7,26,256.0439962,3
2433,0.7,0.7,-2.6,26,104.89167825,6
2381,0.6,1.6,-2.5,26,150.9460243,1
5112,1.1,1.4,-2.9,26,92.3463574,3
6255,1.3,1.3,-2.8,26,34.378634266666666,12
2810,0.8,0.7,-2.6,26,106.88970463999999,20
2738,0.8,0.6,-2.9,26,35.0670171,1
2380,0.6,1.5,-2.4,26,177.220517275,4
2736,0.7,1.8,-2.6,26,256.0439962,2
2385,0.7,-0.1,-2.6,26,256.0439962,1
6358,1.4,0.9,-3.0,26,92.3463574,3
5154,1.1,1.5,-2.9,26,49.28039461428572,7
2341,0.6,1.1,-2.6,26,33.4148983,1
5188,1.1,1.6,-2.6,26,256.0439962,3
5331,1.2,0.9,-2.9,26,241.0300002142857,7
4962,1.1,1.2,-2.9,26,109.9101314,8
5190,1.1,1.6,-2.5,26,256.0439962,1
5191,1.1,1.7,-2.8,26,256.0439962,1
2262,0.6,0.9,-2.4,26,83.531821975,8
2927,0.8,0.9,-3.0,26,97.84431,2
5192,1.1,1.7,-2.7,26,164.3715131,2
5193,1.1,1.7,-2.6,26,256.0439962,2
2930,0.8,0.9,-2.9,26,97.84431,1
2252,0.6,0.9,-2.5,26,238.45334916923076,13
5195,1.1,1.8,-2.7,26,72.69903,1
2680,0.7,1.1,-2.6,26,109.9101314,1
2676,0.7,1.1,-2.7,26,33.4148983,2
5204,1.2,0.5,-2.9,26,150.9460243,1
4949,1.1,1.2,-3.0,26,109.9101314,1
6372,1.4,0.9,-2.9,26,122.19598611,10
5206,1.2,0.5,-2.8,26,150.9460243,1
2937,0.8,0.9,-2.8,26,256.0439962,4
2244,0.6,0.9,-2.6,26,218.98558599499998,20
2947,0.8,0.9,-2.7,26,158.49219655833332,12
2672,0.7,1.1,-2.8,26,65.62960414999999,2
2499,0.7,0.8,-2.5,26,34.6205177,3
2666,0.7,1.1,-3.0,26,97.84431,3
2236,0.6,0.9,-2.7,26,238.46625328888888,9
2234,0.6,0.9,-2.8,26,34.6205177,1
